town,articles,deaths_min,bureau_id,lat,target,deaths,country,deaths_max,number,children,tweet_id,lon,location,civilians,date,bij_summary_short,_id,bij_link,injuries,names
Danda Darpakhel,[],5,Ob327,33.020179,,25-Mar,Pakistan,25,505,,3.96353E+17,70.07286072,North Waziristan,,2013-11-01T00:00:00.000Z,"US drones reportedly killed TTP leader Hakimullah Mehsud in a strike on his car or house a few miles from Miranshah, the capital of North Waziristan. He was killed in what could be one of the bloodiest strikes of 2013: at least three and as many as 25 people were reportedly killed.",52742cbd8d8b4098c503843f,http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/,2,[u'']
Ghayl Bawazir,[],3,YEM152,15.993,,4-Mar,Yemen,4,506,,4.02844E+17,48.847,Hadhramaut Province,,2013-11-19T00:00:00.000Z,At least three people were killed when an airstrike hit a car or Toyota Hilux travelling in the Ghayl Bawazir area of Hadhramout.,528bca5a8d8b4098c5038443,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/,,[u'']
"Tal, Hangu District",[],5,Ob328,33.4644138,,9-May,Pakistan,9,507,,4.034E+17,70.9798979,Khyber Pakhtunkhwa,,2013-11-21T00:00:00.000Z,At least five people were killed in the first strike outside PakistanÛªs tribal agencies. CIA drones reportedly killed a number of named alleged militants including a senior Haqqani Network commander. Several missiles were fired on a Madrassa reportedly linked to the Haqqani group in the Hangu district of Khyber Pakhtunkhwa province. The strike hit at around 5am local time.,528e3ba48d8b4098c5038444,http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/,8-Jan,[u'']
Miranshah,[],1,Ob329,32.97776297,,3-Jan,Pakistan,3,508,,4.06333E+17,70.08612137,North Waziristan,,2013-11-29T00:00:00.000Z,Up to three people died in a drone attack on a house near Miranshah. The strike hit around midnight and the house was reportedly destroyed.,52b0bec28d8b4098c503846b,http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/,2-Jan,[u'']
Al Qatn,[],3,YEM154,15.84201676,,4-Mar,Yemen,4,509,,4.1009E+17,48.45545951,Hadhramaut Province,,2013-12-09T00:00:00.000Z,"At least three people were killed in a strike on a vehicle in eastern Yemen. A moving vehicle was destroyed and the bodies of the three alleged al Qaeda members were left charred, an unnamed Yemeni security official said. It was not possible to identify the dead, the official added.",52b0bec28d8b4098c503846c,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/,,[u'']
Rada'a,[],10,YEM155,14.40948662,,17-Oct,Yemen,17,510,,4.1122E+17,44.84022741,Al Bayda Province,15-Jun,2013-12-12T00:00:00.000Z,"The attack reportedly hit a wedding convoy or procession, killing civilians, although according to one source it targeted a dozen al Qaeda members. A security official said: 'An air strike missed its target and hit a wedding car convoy, ten people were killed immediately and another five who were injured died after being admitted to the hospital.' The attack 'left charred bodies and burnt out cars on the road'.",52b0bec28d8b4098c503846d,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/,30-May,"[u'Hussein Mohammed Saleh Al Ameri, Mohammed Ali Massad Al Ameri, Ali Abdullah Mohammed Al Tays, Zeidan Mohammed Al Ameri, Saif Abdullah Mabkhout Al Ameri, Hussein Mohammed Al Taysi, Motlaq Hamoud Mohammed Al Taysi, Saleh Abdullah Mabkhout, Aaref Mohammed Al Taysi, Saleh Massad Al Ameri, Massad Dayfallah Al Ameri, Hussein Mohammed Al Tomayl Al Taysi, Salem Mohammed Ali Al Taysi, Ali Mohammed Abdullah Al Taysi, Rajeh Ali Massad Al Taysi ']"
Al Qatn,[],2,YEM156,15.85213141,,2,Yemen,2,511,,4.1225E+17,48.49708739,Hadhramaut Province,,2013-12-14T00:00:00.000Z,,52b0bec28d8b4098c503846e,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/,,[u'']
Lal Pur,[],7,,34.23152137,,7,Pakistan-Afghanistan Border,7,512,,4.12418E+17,71.04002456,Kabul River,,2013-12-14T00:00:00.000Z,,52b0bec38d8b4098c503846f,,2,[u'']
"Qutab Khel, Miranshah",[],3,Ob330,32.98418805,,4-Mar,Pakistan,4,513,,4.15938E+17,70.07663727,North Waziristan,,2013-12-25T00:00:00.000Z,"At least three people were killed in the first Christmas day drone strike on Pakistan recorded by the Bureau since the strikes began in 2004. Although the dead reportedly could not be identified, they were allegedly Afghan militants.",52c3468d8d8b4098c5038470,http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/,1,[u'']
Shibam,[],1,YEM156,15.92518852,,6-Jan,Yemen,6,514,,4.16643E+17,48.63614342,Hadhramaut Province,,2013-12-27T00:00:00.000Z,"An attack on a vehicle killed suspected AQAP members in the southern city of Shiban. Initial reports disagreed on how many had been killed, with estimates ranging from one (Associated Press) to six (local news site Sahafah). Local officials told reporters the strike was carried out by a US drone.",52c3468e8d8b4098c5038471,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/,,[u'']
,[],0,YEM158,14.45048082,,0-2,Yemen,2,515,,4.21022E+17,44.86872157,Al Bayda Province,,2014-01-06T00:00:00.000Z,"Several outlets reported that at least two people were injured when a suspected US drone strike hit a car on the main highway of Al Bayda province, near the city of Radaa.",52def47f8d8b4098c5038472,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,,[u'']
Al Qatn,[],2,YEM159,15.83718625,,2,Yemen,2,516,,4.21033E+17,48.4719651,Hadhramaut Province,,2014-01-08T00:00:00.000Z,"Residents and local officials said a suspected US drone strike killed two alleged AQAP members in the southeastern province of Hadramout. Reuters reported that the drone Û÷fired at least one missileÛª on a car in HadramoutÛªs Al-Qatan district, Û÷completely destroying the vehicle and killing two peopleÛª.",52def47f8d8b4098c5038473,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,0-2,[u'']
"Al-Houta, near Shibam",[],1,YEM160,15.9102365,,1,Yemen,1,517,,4.23513E+17,48.61546852,Hadhramaut Province,,2014-01-15T00:00:00.000Z,Either a farmer or an alleged al Qaeda member was reportedly killed in an early morning strike. This was the first report of civilian casualties in Yemen in 2014. Witnesses told Reuters drones fired two missiles but shrapnel hit a farmer walking home in the early hours.,52def4808d8b4098c5038474,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,,[u'']
Wadi Abeeda,[],3,YEM161,15.519499,,5-Mar,Yemen,5,518,,4.26475E+17,45.317648,Marib Province,,2014-01-23T00:00:00.000Z,A reported drone strike destroyed a car. Local media named one of the dead as Mohammed Saeed Jardan - a local of Abeeda.,52e6d6098d8b4098c5038478,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,,[u'']
Hawai,[],2,SOM025,1.119252537,,9-Feb,Somalia,9,519,,4.2753E+17,44.02434893,Lower Shabelle,,2014-01-26T00:00:00.000Z,"A suspected US drone strike on a vehicle killed an al Shabaab commander and others about 200 miles south of Mogadishu, Associated Press and a local media site reported. Anonymous US officials briefed the media on the strike.",52e6d6098d8b4098c5038479,http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/,,[u'']
Shebwan,[],2,YEM164,15.45017719,,3-Feb,Yemen,3,520,,4.40501E+17,45.3186518,Marib Province,,2014-03-03T00:00:00.000Z,"Quoting local sources, Andolu News Agency suggested Shebwani was sleeping by his car when the drone allegedly struck. 'The fighter Jaber al Shabwani of the Al Shabwan tribe was sleeping near his vehicle in an open area before the drone launched a missile that hit his vehicle and killed him immediately,' the sources said.",53177dfe8d8b4098c503848e,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,2,[u'']
Al Mahfad,[],1,YEM165,14.05730864,,1,Yemen,1,521,,4.40884E+17,46.90706935,Abyan Province,,2014-03-03T00:00:00.000Z,"The second air strike in as many days killed at least one person, Walid al Jemayzeh. The attack reportedly narrowly missed killing Abdul Hameed Memon Hatem, a self-identified member of AQAP ÛÒ reportedly a senior figure.",53177dfe8d8b4098c503848f,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,,[u'']
Mayfaa,[],2,YEM166,14.03640126,,4-Feb,Yemen,4,522,,4.40885E+17,46.77107878,Shabwah Province,,2014-03-03T00:00:00.000Z,"The third strike of the day killed two to four people. Local media reported two unnamed militants were killed along with two Û÷othersÛª, possibly meaning civilians.",53177dfe8d8b4098c5038490,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,2,[u'']
Khalka,[],2,YEM167,16.565146,,4-Feb,Yemen,4,523,,4.41262E+17,45.538211,Al Jawf Province,,2014-03-05T00:00:00.000Z,"The fourth strike in three days killed between two and four alleged AQAP members as they drove through northern Jawf province. The vehicle was destroyed in the attack. An alleged local militant leader, Ali Saleh Jraim (aka Ali Juraym), was reportedly killed with 1-3 unnamed associates.",53177dff8d8b4098c5038491,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,,[u'']
Wadi Abeeda,[],1,YEM168,15.50657523,,4-Jan,Yemen,4,524,0-1,4.43233E+17,45.27945549,Marib Province,0-1,2014-03-10T00:00:00.000Z,"At least one person was killed in the fifth airstrike on Yemen in eight days. Initial reports were conflicted ÛÒ either one, two or four people were killed when one or two vehicles were destroyed. The attack hit at night, suggesting it was a US drone strike ÛÒ the Yemen Air Force is incapable of flying strike missions at night. Three missiles were reportedly fired on the vehicle, destroying it.",533088ecac6891e2bcbc4378,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,,[u'']
Jebel Jame,[],2,YEM169,17.34012923,,3-Feb,Yemen,3,525,,4.44146E+17,43.55072601,Al Jawf Province,,2014-03-12T00:00:00.000Z,"An airstrike destroyed a vehicle, killing Moajab bin Aziz and Ali Hasan Hadhban.",533088ecac6891e2bcbc4379,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,,"[u'Moajab bin Aziz, Ali Hasan Hadhban']"
Al Mahfad,[],3,YEM170,14.05730864,,3,Yemen,3,526,,4.51198E+17,46.90706935,Abyan Province,,2014-04-01T00:00:00.000Z,Three were killed in the first strike in Yemen in 20 days.,533d8061ac6891e2bcbc437a,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,4,[u'']
Sawma'ah,[],13,YEM171,14.08533567,,13-21,Yemen,21,527,,4.57557E+17,45.80343227,Al Bayda Province,8-Mar,2014-04-19T00:00:00.000Z,A US drone strike on two cars killed at least 13 people -- three civilians among them -- in the Sawmaa area of YemenÛªs southeastern al Bayda province.,53ae5f10ac6891e2bcbc6755,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,6-Jan,[u'']
Mahfad,[],24,YEM172,14.04874019,,24-31,Yemen,31,528,1,4.57899E+17,46.91922791,Abyan Province,,2014-04-20T00:00:00.000Z,A series of air strikes hit alleged AQAP training camps in YemenÛªs southern Abyan province. The attacks follow a reported US drone strike the previous day in which at least three civilians were reportedly killed.,53ae5f10ac6891e2bcbc6756,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,3-Jan,[u'Jarullah Ibn Sheikh Abdelmajid al Hattari']
Usylan,[],3,YEM173,14.6757656,,4-Mar,Yemen,4,529,1,4.5803E+17,46.29878849,Shabwah Province,,2014-04-20T00:00:00.000Z,"Elite US and Yemeni Special Forces soldiers ambushed a car in Shabwa, an eastern Yemeni province to the north of location of the previous two attacks. At least three people were killed. Unnamed US officials told the New York Times the CIA had carried out the drone strikes.",53ae5f10ac6891e2bcbc6757,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,,[u'']
Wadi Abeeda,[],4,YEM174,15.61240195,,6-Apr,Yemen,6,530,,4.65832E+17,45.51011473,Marib Province,,2014-05-12T00:00:00.000Z,At least four people were killed in a US drone strike in Mareb. They were travelling in a vehicle travelling to a farm in the area. Witnesses named two of the victims as: Naif Faraj and Mousleh al Arahabi.,53ae5f10ac6891e2bcbc6758,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,,"[u'Naif Faraj,Mousleh al Arahabi']"
Wadi Abeeda,[],3,YEM175,15.61240195,,4-Mar,Yemen,4,531,,4.7456E+17,45.51011473,Marib Province,,2014-06-04T00:00:00.000Z,At least three alleged AQAP members were killed in a reported US drone strike on a vehicle in Wadi Abeeda ÛÒ also the site of the previous reported strike.,53ae5f10ac6891e2bcbc6759,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,,[u'']
Tabi Tolkhel,[],4,Ob333,33.07804735,,6-Apr,Pakistan,6,532,,4.76818E+17,69.91707654,North Waziristan,,2014-06-11T00:00:00.000Z,"The first drone strike in almost six months reportedly hit a house and vehicle. Early reports put the death toll at three, rising to Û÷at least fourÛ÷ and as many as six people had died. An intelligence official said the drone targeted a pick-up truck parked against the outer wall of a housing compound, setting both on fire. But locals told NBC that the vehicle had been driving through the village when it came under attack, and the damage to buildings may have been unintended: Û÷Two nearby houses were partially damaged in the missile strikes, but the target was the truck,Ûª said resident Yar Mohammad.",53ae5f10ac6891e2bcbc675a,http://www.thebureauinvestigates.com/2014/06/11/obama-2014-pakistan-drone-strikes/,,[u'']
Dande Darpa Khel,[],6,Ob334,33.03137271,,10-Jun,Pakistan,10,533,,4.77102E+17,70.02775522,North Waziristan,,2014-06-12T00:00:00.000Z,"Hours after the five-month hiatus in drone strikes ended, drones fired multiple missiles at alleged militants, reportedly killing either six or 10 people.",53ae5f10ac6891e2bcbc675b,http://www.thebureauinvestigates.com/2014/06/11/obama-2014-pakistan-drone-strikes/,4,[u'']
Mafraq al-Saeed,[],5,YEM176,14.47769544,,6-May,Yemen,6,534,,4.77833E+17,46.15628273,Shabwah Province,,2014-06-14T00:00:00.000Z,At least five alleged AQAP members were killed when their vehicle or convoy of vehicles was hit by several missiles fired by a US drone.,53ae5f11ac6891e2bcbc675c,http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/,,[u'']
Dande Darpa Khel,[],4,Ob335,33.08948188,,8-Apr,Pakistan,8,535,,4.79238E+17,69.96249171,North Waziristan,,2014-06-18T00:00:00.000Z,The third strike of the month killed at least five alleged militants in the early hours ÛÒ around 4-4.30am. Most sources reported as many as six missiles hit a house and a vehicle on the outskirts of Miranshah ÛÒ the capital of North Waziristan. Some sources reported the vehicle was inside the walls of housing compound when the strike hit while others were less specific.,53ae5f11ac6891e2bcbc675d,http://www.thebureauinvestigates.com/2014/06/11/obama-2014-pakistan-drone-strikes/,4-Feb,[u'']
